policy,bucket,prompt,input_tokens,generated_tokens,alpha,ttft_ms,decode_time_s,total_time_s,tokens_per_sec,ms_per_token,tbt_mean_ms,tbt_p50_ms,tbt_p90_ms,tbt_p95_ms,tbt_max_ms,energy_prefill_j,energy_decode_j,energy_total_j,energy_per_token_mj,avg_power_w,edp,peak_mem_mb,delay_mean_ms,delay_max_ms,delay_min_ms,delay_std_ms,compute_mean_ms,slack_mean_ms,slo_violations
adaptive_0.15,long,I am a product designer. My company is a one-to-one online tutoring platform. We...,964,128,0.15,591.8507389724255,5.80159354954958,6.3936086148023605,20.019993044875605,49.95006730314344,45.68096341227922,45.64699903130531,46.557846665382385,46.72449082136154,84.3396931886673,48.785734673464674,506.3213949457779,557.6967151035387,4357.005586746396,87.51294117647059,3565.694522132963,5649.208984375,6.101367868189737,6.456792622804642,0.0,0.5681159976320804,39.358091694632854,40.641908305367146,0
adaptive_0.15,short,I wrote a script to run on a website. I run it in the chrome console. What's the...,29,128,0.15,92.97347813844681,5.782519571483135,5.875557109713554,21.785168216370256,45.902789919637144,45.53041539675608,45.14108598232269,46.614862233400345,46.84131033718586,73.28896969556808,2.9838802175633607,565.3366627126261,569.8200436455496,4451.719090980856,97.29575965665238,3348.010208698897,5445.40478515625,6.121616137192005,6.485796801745892,1.218347892165184,0.5393807812652684,39.1892257520533,40.8107742479467,0
adaptive_0.15,medium,"Okay so the browser console says it has posted successfully...

Token being sent...",195,128,0.15,205.14829456806183,5.803374569863081,6.008648473769426,21.30262746419268,46.94256620132364,45.694985874290545,45.37251591682434,46.429210901260376,46.83629088103771,70.43774798512459,10.083097796520217,497.3001188084539,508.83813515474276,3975.2979308964277,85.19544769874477,3057.429484193226,5468.962890625,6.090459872711831,6.458035938441753,1.7213118150830269,0.5532602322539358,39.396934181921125,40.603065818078875,0
adaptive_0.15,long,where in this code should the exploration/exploitation 'recommend\_items' functi...,908,128,0.15,544.7953045368195,5.751599058508873,6.296630438417196,20.32833294757819,49.192425300134346,45.28731333575849,45.030590146780014,46.19058519601822,46.39479070901871,88.85211497545242,49.129173927780236,502.7453518844247,553.5830457996689,4324.867545309913,88.2386374501992,3485.707856373896,5630.1455078125,6.173924059614422,6.475268013775349,0.0,0.5749839022867701,38.909880048412035,41.090119951587965,0
adaptive_0.15,medium,I am a digital marketing agency and looking to create an shared mailbox for my b...,75,128,0.15,95.30359879136086,5.759418349713087,5.854798790067434,21.862408015993616,45.74061554740183,45.34884031832687,44.98785734176636,46.497271955013275,46.69165834784508,68.26574727892876,2.9069573736377063,500.1644887087997,504.5304709148203,3941.6443040220333,86.68378540772532,2953.9243906642428,5450.7099609375,6.15208828877511,6.4866277277469635,2.104101598262787,0.5017935209481651,38.9860780748326,41.0139219251674,0
adaptive_0.15,long,Please summarize this data with the highest quality data: The consumer electroni...,286,128,0.15,168.56948286294937,5.815591741353273,5.984259217977524,21.389447772494663,46.752025140449405,45.79126823136187,45.61583697795868,46.50639668107033,47.01707735657692,72.44786992669106,8.918679450541735,529.4736063365099,540.8909386865068,4225.710458488335,90.63725104602509,3236.8315857552443,5482.60498046875,6.074457926367681,6.464025087654591,1.3468134105205536,0.5660544759391184,39.50361382421546,40.49638617578454,0
adaptive_0.15,short,Give me a pitch deck for a presentation to venture capitalists and angel investo...,18,128,0.15,77.91675254702568,5.779114987701178,5.857089012861252,21.85385943750078,45.75850791297853,45.50376596061263,45.12825608253479,45.9674634039402,46.6818492859602,76.82458683848381,3.7150482416935264,529.8213717355188,535.3742706079279,4182.611489124437,91.97778111587984,3135.734758146301,5443.94482421875,6.122161673689921,6.491283595561981,0.5930238291621208,0.7068530876431914,39.18558884206719,40.81441115793281,0
adaptive_0.15,long,You made a mistake. Xiao (Chinese: 魈 Xiāo) is a playable Anemo character in Gens...,818,128,0.15,709.3179821968079,5.737782273441553,6.447340752929449,19.85314642193236,50.36984963226132,45.17857929853004,45.20811885595322,46.23190686106682,46.48209549486637,60.19051373004913,56.203427308849996,502.2048259538636,560.168994685065,4376.32027097707,87.19710505836575,3611.600387960539,5599.2216796875,6.182541445777641,6.480340741574764,3.5156638249754906,0.28798533553083655,38.78305702814906,41.21694297185094,0
adaptive_0.15,long,Write a 500-800 word linkedin article about putting the human in the center of c...,367,128,0.15,274.30134639143944,5.81697304174304,6.091369122266769,21.013338287463295,47.588821267709136,45.801490281275875,45.548226684331894,46.50980234146118,46.74013294279575,78.08565348386765,17.36361975697987,500.8242577087898,520.3012891773955,4064.853821698402,85.88741322314047,3169.34720717078,5494.576171875,6.072267957266391,6.454696588218212,0.37170694023370743,0.7251720666179138,39.51821361822406,40.48178638177594,0
adaptive_0.15,short,can please write another email when the cart is about to close?Share Prompt,15,128,0.15,82.17251673340797,5.987826466560364,6.070083063095808,21.087026103184595,47.422523930436,47.147199570194005,45.50881311297417,52.47424393892288,52.80044563114643,82.8174315392971,2.862300543121994,529.6921179506835,533.9851732851919,4171.759166290562,88.30278512396694,3241.3343563027233,5443.58935546875,5.836967402966473,6.484241120517254,0.0,1.0379274214714957,41.107837345421785,38.892162654578215,0
adaptive_0.15,medium,"When I ask you anything, you'll answer me in this format:

A: [Answer as you nor...",177,128,0.15,192.28704273700714,6.65515760332346,6.847560677677393,18.692787990513434,53.49656779435463,52.40191117398382,52.77577415108681,53.46112102270126,53.710879385471344,133.21712613105774,11.463517683643847,597.4134187892527,611.4510912340209,4776.961650265788,89.5578021978022,4186.948448657014,5465.99658203125,4.990362964101195,6.394353590905666,0.0,0.9688091817558453,47.17949390646041,32.82050609353959,1
adaptive_0.15,medium,E0129 00:14:33.428052 22066 memcache.go:238] couldn't get current server API gro...,84,128,0.15,149.97373521327972,5.827428516000509,5.977484330534935,21.413690596583308,46.69909633230418,45.88437364913347,45.89664191007614,46.774789690971375,47.11379446089268,59.326812624931335,5.75252491085045,500.1629288144819,507.35900220269906,3963.7422047085865,85.31646638655464,3032.730485622473,5451.77734375,6.060076177706868,6.3771544843912125,3.682308353483677,0.3601815101656967,39.599492148620875,40.400507851379125,0
adaptive_0.15,short,list me all the msal libraries,7,128,0.15,79.03840765357018,5.869734112173319,5.948840908706188,21.5167966271666,46.475319599267095,46.21734769325557,45.80088332295418,46.8125082552433,47.13226966559886,75.72632282972336,5.029133736845106,518.7650350433606,526.7027557522711,4114.8652793146175,88.71844303797467,3133.2709001473936,5442.64013671875,6.000650393798596,6.405275769531727,0.7925863265991211,0.7174675429662694,39.9956640413427,40.0043359586573,0
adaptive_0.15,medium,"I want you to act as an English editor, spelling corrector and improver. I will ...",175,128,0.15,133.9252106845379,5.8369462713599205,5.970953818410635,21.437111036653672,46.648076706333086,45.959338545799255,45.5118753015995,46.389276534318924,46.571043878793716,76.52555033564568,7.238320234850049,499.1835574957952,508.951832261242,3976.186189540953,85.37655042016806,3038.927886227352,5465.76904296875,6.04167152471899,6.401056319475174,0.6468781158328056,0.691315966800517,39.72218983520673,40.27781016479327,0
adaptive_0.15,long,"Good evening, here is some code:
export class Body extends React.Component{
 ren...",342,128,0.15,370.5543763935566,5.956265814602375,6.326957736164331,20.230892213545747,49.42935731378384,46.898896270614905,45.99208012223244,46.98467403650284,47.3409179598093,150.87048709392548,24.147077016571536,505.74351793558714,531.3336628907845,4151.0442413342535,84.34550793650793,3361.7256289113798,5490.7060546875,5.978966161784694,6.393175654113293,0.0,0.74791744700853,40.69799706926496,39.30200293073504,1
adaptive_0.15,long,"I have a model.pth now and template with index.html, style.css, main.js and have...",280,128,0.15,213.18278461694717,6.153025671839714,6.366335768252611,20.105757009912246,49.736998189473525,48.44792542143131,46.043939888477325,47.00191393494606,47.15379551053047,320.06677612662315,13.825277502916753,583.8403686118704,600.1819474802818,4688.921464689702,94.6816166007905,3820.9597997032283,5481.88134765625,5.949265121181649,6.3877676501870155,0.0,0.8946156169964319,42.27297131236144,37.72702868763856,1
adaptive_0.15,short,You can only get answer from the choices I give. But try to explain your choice....,56,128,0.15,137.9336640238762,5.8557056821882725,5.993709448724985,21.35572321198,46.825855068163946,46.10686391357362,45.38372904062271,46.39267846941948,46.737438440322876,106.98958113789558,5.749805372249335,514.5716225563269,521.7738684102167,4076.3583469548175,87.37194979079499,3127.3609651881025,5448.68017578125,6.053948898777717,6.426787085831165,0.0,0.7766468853920115,39.851840614803194,40.148159385196806,1
adaptive_0.15,long,I writing this piece of content that could start on Twitter and graduate to long...,327,128,0.15,571.7145353555679,6.102200984954834,6.674037329852581,19.17879593322972,52.14091663947329,48.0480103159514,45.96244916319847,52.969180792570114,53.135864809155464,76.83807611465454,32.42430173460953,514.9287249485049,549.7969305207655,4295.28851969348,82.67684962406015,3669.365238133955,5489.2685546875,5.676697285332549,6.420870579779148,0.5956982150673866,0.9104318755151644,42.155351431116344,37.844648568883656,0
adaptive_0.15,short,"I want to improve my English listening ability.
Can you give me 20 TV shows from...",45,128,0.15,112.5783622264862,5.824630826711655,5.937279507517815,21.558695331409904,46.38499615248293,45.86241502813467,45.768190175294876,47.01244905591011,48.02857004106044,60.473598539829254,4.328823733270168,498.7959298959132,504.93893145435305,3944.835401987133,85.28172151898734,2997.963570271873,5447.94384765625,6.0653216695104994,6.420105591416359,3.4864109829068184,0.3405319938086288,39.56452220326334,40.43547779673666,0
adaptive_0.15,short,Let's update the outline so that we consider the following principals as themati...,62,128,0.15,101.59270837903023,5.81689540296793,5.918554853647947,21.62690101978293,46.23870979412459,45.80145684166217,45.63617333769798,46.75830230116844,46.98493294417858,80.35635948181152,4.356857314061374,538.3948536892647,544.4087045954391,4253.193004651867,92.36154661016951,3222.1127809515274,5449.16552734375,6.074586490770494,6.459104910492897,0.0,0.5942473642378089,39.50424729956416,40.49575270043584,0
adaptive_0.15,short,"Suggest a study plan which I can follow
and some online lecture materials which ...",24,128,0.15,90.72420746088028,5.7479487881064415,5.838744610548019,21.922520770776792,45.6151922699064,45.2584477332164,45.33935338258743,46.29581645131111,46.62423953413963,60.63827872276306,4.352622845519335,517.9429372963067,525.5214683878738,4105.636471780264,90.30072103004292,3068.3856412769796,5444.65673828125,6.166583278927747,6.450100511312485,3.4507130160927773,0.3008596064848212,38.88944480714836,41.11055519285164,0
adaptive_0.15,short,Write a report on Marshall AI,6,128,0.15,77.2821493446827,5.823150023818016,5.900505322962999,21.693057288138075,46.09769783564843,45.850709198028085,45.35349830985069,46.60479947924614,46.929192543029785,74.00940358638763,2.945360177658498,499.90804853715565,504.88064732388966,3944.380057217888,86.03000851063831,2979.050946995616,5442.52099609375,6.064477512862269,6.4616105407476425,1.0906909480690956,0.7170864663231505,39.57014991425154,40.42985008574846,0
adaptive_0.15,long,rewrite my generateScreenshot function so the logic is similar to this rest endp...,510,128,0.15,342.8064100444317,5.919754289090633,6.2627805583179,20.438206130342067,48.92797311185859,46.611258686762156,45.223984867334366,46.24831900000572,46.92862331867218,163.91275823116302,27.14844298420101,512.7519728292357,542.302976553103,4236.742004321117,86.84867600000001,3396.3245382747014,5518.47265625,6.074098147099882,6.436771050095558,0.0,0.8034061008105471,40.27901466671876,39.72098533328124,1
adaptive_0.15,short,can you show it in code?,7,128,0.15,81.37955889105797,5.763528410345316,5.844989538192749,21.899098221410533,45.66398076713085,45.38129739404663,45.139674097299576,46.33147940039635,46.60974070429802,67.03927740454674,2.8535422862917184,497.1014623492938,501.38428566562936,3917.0647317627295,86.15589699570816,2930.5859043298483,5442.64013671875,6.14643252811094,6.456097483634949,2.3197478502988815,0.46856108787419837,39.02378314592707,40.97621685407293,0
adaptive_0.15,short,Which party has the higher conditional probability of retweeting a MoC? Why did ...,48,128,0.15,95.09659931063652,5.7751170322299,5.870271887630224,21.804782206037213,45.86149912211113,45.47241077883037,45.50088196992874,46.42655476927757,46.81632183492184,61.04731559753418,2.855223774317652,539.1989119540956,543.4779245451745,4245.9212855091755,92.91725213675213,3190.363182005158,5448.08251953125,6.130161137679431,6.450882822275162,3.3791388273239136,0.38909428788622547,39.13225908213713,40.86774091786287,0
adaptive_0.15,long,"Web search results:

[1] ""The World Economic Forums Annual Meeting 2023 was held...",416,128,0.15,370.0089268386364,5.932827550917864,6.302977509796619,20.307862403292983,49.24201179528609,46.713988230688365,45.6872321665287,51.29871666431428,52.91421860456467,103.06641086935997,26.706949294844637,511.17160064545646,539.7413893144969,4216.729604019507,85.87698007968127,3401.9778379556556,5502.16162109375,5.951926951743956,6.429802894592285,0.0,0.7757569200430209,40.501009086220286,39.498990913779714,1
adaptive_0.2,medium,Initialization: Create an initial population of candidate solutions (often rando...,140,128,0.2,233.54721441864967,6.955071575939655,7.188707232475281,17.805704956484348,56.16177525371313,54.762540751789494,54.548364132642746,55.1358588039875,55.35893626511097,72.05985486507416,11.68987717969343,563.506935636092,577.0210414299667,4507.976886171615,80.67704895104895,4148.03533381802,5459.43505859375,6.3690906138870655,6.546512603759766,2.0376156866550446,0.4026543676906812,48.15454693056467,31.84545306943533,0
adaptive_0.2,medium,Rewrite the documents above (Month 4 and Month 11) and label the months with the...,82,128,0.2,140.93761518597603,6.95398935675621,7.095013312995434,18.04084000315425,55.42979150777683,54.75484116340247,54.4978529214859,54.996537417173386,55.26687242090702,67.7022859454155,7.2715759108942,562.9358047748656,573.8875194827523,4483.496245959002,81.31059929078015,4071.739590892054,5451.5400390625,6.372023884001679,6.545786917209625,3.1292270720005035,0.4191869760741481,48.139880579991605,31.860119420008395,0
adaptive_0.2,long,You are a partner in a commercial team at a large global law firm based in the U...,662,128,0.2,394.8481157422066,7.12377680465579,7.518860597163439,17.02385598800558,58.741098415339366,56.0914950049299,54.516393691301346,55.07683604955673,55.160919576883316,204.6894021332264,28.350774653686216,599.6506169125009,631.2657814628631,4931.763917678618,84.42077257525084,4746.399410578708,5544.6943359375,6.312571155039344,6.573533624410629,0.0,0.8134017318625483,49.54142824519337,30.458571754806623,1
adaptive_0.2,short,write some code that removes whitespace in js,8,128,0.2,106.24764114618301,6.957174502313137,7.063526663929224,18.12125954781878,55.18380206194706,54.77988409010444,54.13093417882919,55.7451605796814,59.60835069417952,79.43233847618103,3.673168755613267,584.6989451623019,590.2056023385431,4610.981268269868,83.98518861209963,4168.933009318708,5442.75830078125,6.365092538473174,6.6868234276771545,0.19348374009132385,0.682351891844646,48.174537307634125,31.82546269236587,0
adaptive_0.2,short,compile a list of all pokemon mentioned in any prompt above including the gym le...,46,128,0.2,94.06590834259987,6.947073753923178,7.04121895506978,18.17867059904992,55.00952308648266,54.700406986897384,54.186396300792694,54.73931133747101,54.99480031430721,81.74765110015869,3.2582031937539577,556.9505659973789,562.4115105100889,4393.839925860069,80.2637392857143,3960.0625883530647,5447.98974609375,6.391814016685711,6.660915523767471,0.0,0.8295648607995925,48.06556878244783,31.93443121755217,0
adaptive_0.2,medium,Write a story about a mother taking her toddler daughter to the bathroom after a...,94,128,0.2,161.134734749794,6.92624719068408,7.0874604396522045,18.06006553262415,55.37078468478285,54.53643469711927,54.2147196829319,54.87348586320877,55.01830168068409,85.2450393140316,7.1518184143155805,560.4853425549269,569.0708673159033,4445.866150905495,80.70357092198583,4033.2672594600335,5453.6142578125,6.436408871271479,6.625192224979401,0.0,0.5816396614978232,47.858053275684675,32.141946724315325,0
adaptive_0.2,long,"Act as the prompt generator and I will give you the main keywords by: Product, F...",408,128,0.2,376.6740821301937,7.003051899373531,7.37987270578742,17.344472608534325,57.65525551396422,55.14121064402926,54.390277713537216,55.4221011698246,56.31147287786006,117.38591268658638,25.887147588610652,576.67022533248,604.919249467725,4725.931636466601,82.29254081632654,4464.227058352275,5500.92333984375,6.3558972461486425,6.646393597126007,0.0,0.6493930395880306,48.514596120579036,31.485403879420964,1
adaptive_0.2,long,"Tables:
CREATE TABLE `crm\_account` (
 `CustomerID` varchar(255) NOT NULL,
 `Cus...",881,128,0.2,541.9484041631222,6.8954360373318195,7.437564946711063,17.20993375077718,58.10597614618018,54.29383827828047,54.165858775377274,54.7601617872715,54.998310282826424,62.39815428853035,55.25443707780353,588.1466260151826,645.9186418486256,5046.239389442388,87.29316216216216,4804.061849040556,5620.66796875,6.4873405326539135,6.639316290616989,4.427121192216873,0.20261145659904387,47.56329733673043,32.43670266326957,0
adaptive_0.2,medium,Write me a story about Jack and Phil on a construction site. Jack is having a ba...,95,128,0.2,137.2365839779377,7.144434899091721,7.281739477068186,17.578217457944,56.8885896645952,56.254451962437216,54.20558899641037,54.86798733472824,55.07031939923763,282.7938199043274,5.685703065091744,573.6926567875278,580.803890498709,4537.530394521164,80.01997931034484,4229.262617879238,5453.697265625,6.3953478533451955,6.668681263923645,0.0,0.7857693779073923,49.61883021503922,30.381169784960786,1
adaptive_0.2,short,generate the job descriptions for the developers respectively,8,128,0.2,85.41644737124443,6.902078412473202,6.987571150064468,18.318239235219675,54.59039960987866,54.346072304201876,53.88142541050911,54.116544127464294,54.246536269783974,79.32260259985924,2.891260737266392,558.9868042039182,563.3064025716278,4400.831270090843,81.08622661870503,3936.143567256108,5442.75830078125,6.466923782909949,6.667015314102173,0.2199094593524933,0.7254598281649575,47.66538108545026,32.33461891454974,0
adaptive_0.2,short,Why do IT companies file patents on software?,9,128,0.2,89.30287137627602,6.926975708454847,7.016357563436031,18.243083942448933,54.815293464343995,54.54217501747326,54.11059409379959,54.66126501560211,54.885582998394966,86.7900475859642,2.861274971652776,555.8277879107594,560.2335891538523,4376.824915264471,80.29098566308244,3930.799180550546,5442.87744140625,6.437869683729382,6.68695455789566,0.0,0.6592474675906327,47.86295194442817,32.13704805557183,0
adaptive_0.2,medium,5. Explain the impact of the following transactions on a company's income statem...,126,128,0.2,163.79335522651672,6.926970064640045,7.090832717716694,18.051476476124943,55.39713060716167,54.54211341818486,54.179977625608444,54.91255819797516,55.01956567168236,73.12782481312752,11.247828562662006,611.4354250924644,626.273017826235,4892.757951767461,88.54470318021203,4440.7972050254375,5457.2666015625,6.443627548030042,6.653634816408157,1.7905939221382141,0.48241215100171325,47.78186225984979,32.21813774015021,0
adaptive_0.2,medium,I want you to act as a cyber security specialist. I will provide some specific i...,81,128,0.2,129.09583374857903,7.132960040122271,7.2621253579854965,17.625694089575315,56.73535435926169,56.164098918203294,54.13096398115158,54.78666052222252,55.11473231017589,267.94277876615524,5.699656585980206,574.0102439737134,581.1414919066913,4540.167905521025,80.38857093425605,4220.3223649531055,5451.421875,6.388801133773458,6.689488500356674,0.0,0.8494533741575306,49.534568519104184,30.465431480895816,1
adaptive_0.2,long,"// store/inventorySlice.ts

import {createSlice, current} from '@reduxjs/toolkit...",699,128,0.2,599.0341864526272,6.898359943181276,7.497619032859802,17.072086410234316,58.575148694217205,54.31667800376734,54.20093983411789,54.71019744873047,54.9044381827116,65.3211958706379,39.687350977467375,559.5233696892112,601.1363752221782,4696.377931423267,80.38379598662208,4507.091528210155,5557.44921875,6.481490688765143,6.646345168352127,3.698918581008911,0.26049055885727146,47.592546556174284,32.407453443825716,0
adaptive_0.2,medium,Create a powershell script that allows me to choose several different .csv files...,84,128,0.2,135.8712576329708,6.923375431448221,7.059314664453268,18.13207174976006,55.15089581604116,54.51382717161667,54.176200181245804,54.90966588258743,55.03535084426403,77.54355296492577,7.241157790146768,562.4466945016608,572.1887666975838,4470.224739824874,81.2295871886121,4039.260551583683,5451.77734375,6.431143677844776,6.6595200300216675,0.6736930310726166,0.561133017772418,47.84428161077612,32.15571838922388,0
adaptive_0.2,long,"please implement and modify this code with the code you have provided

php
 $jso...",802,128,0.2,585.1782187819481,6.877086903899908,7.462494555860758,17.152441323990473,58.30073871766217,54.148646203551706,53.99100482463837,54.60554361343384,54.760441556572914,65.07328152656555,63.95761448957585,591.8053466624058,659.6831013846341,5153.774229567454,88.74971717171718,4922.881552676173,5592.9580078125,6.521027570165049,6.656764805316925,3.7602823078632355,0.2588007233072724,47.394862149174756,32.605137850825244,0
adaptive_0.2,short,can you write me a rap song about rainbows and unicorns in the style of Joyner L...,20,128,0.2,97.1478559076786,7.236005771905184,7.3332470543682575,17.454750815159453,57.29099261225201,56.97521074550358,54.10902574658394,54.69018965959549,54.91370186209679,404.3373577296734,2.894519010856748,574.3213921806924,578.6609886724092,4520.788974003197,79.2288595890411,4243.463990659769,5444.18212890625,6.4550163267165654,6.678733587265015,0.0,0.6302704915327173,50.2775235497576,29.722476450242397,1
adaptive_0.2,medium,"we currently named our business ""muscles and meows"" because we jokingly admit to...",143,128,0.2,180.65061047673225,6.917175117880106,7.097911577671766,18.033473451917267,55.452434200560674,54.46446862981075,54.138027131557465,54.895706474781036,55.41229583323002,75.65506547689438,9.392366616260261,561.8551399051807,573.1781367918364,4477.954193686222,80.99642756183746,4068.367733203107,5459.89990234375,6.442743433976736,6.655817091464996,1.1480931043624878,0.5075888557459336,47.78628283011632,32.21371716988368,0
adaptive_0.2,long,"Web search results:

[1] ""Writing a summary is a great way to process the inform...",364,128,0.2,287.4961048364639,6.953978553414345,7.241573240607977,17.675717105535146,56.57479094224982,54.754615211346014,54.13537845015526,54.78414371609688,55.107422918081284,95.46204283833504,17.398121217384936,561.3013682005089,580.923013729373,4538.4610447607265,80.39658823529412,4206.796551075968,5494.111328125,6.398578190428066,6.6356289982795715,0.0,0.7204446293505751,48.12866681086736,31.871333189132645,0
adaptive_0.2,short,Write a business proposal for the need of an IT intern for a semi-conductor manu...,18,128,0.2,96.39272093772888,6.925869654864073,7.022351074963808,18.227513639462934,54.86211777315475,54.53346352877579,54.05207723379135,54.709721356630325,55.01927211880684,79.28227633237839,5.002853936195374,607.3911275649127,616.7729519766626,4818.538687317677,88.15375357142857,4331.196202321918,5443.94482421875,6.427399737628426,6.681042522192001,0.230051189661026,0.6593191546894938,47.86300131185787,32.13699868814213,0
adaptive_0.2,medium,"async get\_file\_type(file\_name: string): Promise {
 const file\_type\_extensio...",201,128,0.2,207.6319232583046,7.085117772221565,7.292879868298769,17.551365484079874,56.97562397108413,55.78735989965792,54.27172780036926,58.50213840603829,60.43428853154182,84.32438969612122,11.51975008101575,562.3528664203677,575.9174686016329,4499.355223450257,79.1421030927835,4200.096912566437,5469.7578125,6.130414919590387,6.628513693809509,0.0,1.0924517471820305,49.40912978151652,30.59087021848348,0
adaptive_0.2,short,"now a similar, more gracile, closely-related one",11,128,0.2,87.42824196815491,6.947615392506123,7.035120464861393,18.194429027807967,54.96187863172963,54.70468180151436,54.11070957779884,54.782240837812424,55.02127297222614,89.01472017168999,2.854660861659795,559.4977713566645,563.7753842021041,4404.495189078938,80.53703928571429,3966.227742985317,5443.11474609375,6.400967046031802,6.749368816614151,0.0,0.8475726102816481,48.06499379709011,31.93500620290989,0
adaptive_0.2,long,covert this into instagram text video reel which will have a bacground song'How ...,368,128,0.2,278.84725853800774,7.032612305134535,7.3115698881447315,17.50650023978356,57.121639751130715,55.37395918463159,54.3026328086853,55.02426475286484,55.198412016034126,104.7375351190567,18.402653524383904,566.4334451718423,586.6664062879997,4583.331299124998,80.5883058419244,4289.452430601422,5494.73046875,6.302236718690302,6.595332533121109,0.0,0.9796143474224485,48.83048011679349,31.16951988320651,1
adaptive_0.2,medium,"Now I get this:
UDP server listening on 0.0.0.0:50055
Received 8 bytes from 10.1...",171,128,0.2,189.9324245750904,6.979343667626381,7.1693605445325375,17.853754069826316,56.01062925416045,54.95452828059985,54.15155366063118,54.90714684128761,59.580623358488076,78.29375937581062,11.67656727591902,618.025997756768,632.9463879484832,4944.893655847525,88.68848771929825,4537.82086056224,5465.31396484375,6.336400851255327,6.634051710367203,0.44682881236076355,0.8198512509109727,48.317995743723365,31.682004256276635,0
adaptive_0.2,long,Below is some data from a file. What file format do you think this data is from?...,972,128,0.2,647.3927982151508,6.911275506019592,7.558901336044073,16.9336778335287,59.05391668784432,54.41845296405432,53.99266630411148,54.57526966929436,54.80046421289444,104.80238869786263,48.94706119181029,557.813973886814,608.7131207219697,4755.571255640389,80.85674086378738,4601.202421492854,5651.646484375,6.500340449528431,6.665379166603088,0.0,0.5842740414157042,47.69318374827152,32.30681625172848,1
adaptive_0.2,medium,Please write a program which asks for tomorrow's weather forecast and then sugge...,253,128,0.2,215.2179777622223,7.061229057610035,7.276594486087561,17.590646317412464,56.84839442255907,55.59929466153693,54.37585338950157,60.808902978897095,61.92216835916042,81.76305517554283,12.608331414608283,570.462411579674,584.835121373523,4569.024385730648,80.6439,4255.608019456927,5478.6240234375,6.166463353971797,6.627098083496094,0.0,0.8690739011070421,49.18127897100186,30.81872102899814,0
adaptive_0.2,short,"the last response got cut, could you generate again the javascript file?",14,128,0.2,85.31473577022552,6.867482803761959,6.952866572886705,18.40967299719901,54.319270100677386,54.07351669012092,53.89200523495674,54.60149571299553,54.927246645092964,61.24480813741684,2.915946953549981,552.9705857035872,557.3476265198235,4354.278332186122,80.41421299638989,3875.1636819074247,5443.47021484375,6.552515325349147,6.688189119100571,5.7406525909900665,0.1433306456958937,47.237423373254266,32.762576626745734,0
adaptive_0.2,long,"You are AdventBot, a chatbot that solves small coding puzzles from Advent of Cod...",420,128,0.2,352.5878041982651,6.920447614043951,7.273196041584015,17.598865652481866,56.821844074875116,54.49077205395135,54.02246490120888,54.54821437597275,54.68052215874195,95.17332911491394,27.436440699987116,613.2608877352811,642.9781016593911,5023.266419213993,88.63284482758621,4676.5057838142875,5502.78076171875,6.462012621361439,6.659939497709274,0.0,0.6136347053088065,47.808214875422124,32.191785124577876,0
adaptive_0.2,medium,"having this documentation site structure, how would you organize this better for...",211,128,0.2,180.4371252655983,7.23729033395648,7.417816285043955,17.25575224316054,57.9516897269059,56.98556133259938,54.12809178233147,54.95602861046791,55.51651120185852,355.8116406202316,10.865987368389964,578.9294816749227,592.0714368503225,4625.558100393145,80.23668135593219,4391.877146177696,5471.234375,6.3546142268368575,6.650799870491028,0.0,0.8491791568309971,50.39747701737824,29.602522982621757,1
adaptive_0.2,long,Please make the following this to a dialogue for me as a chairman and Dr.Hasan a...,445,128,0.2,385.9695829451084,7.022081702947617,7.408191986382008,17.278169928005912,57.876499893609434,55.291010169532356,54.34916913509369,54.9344003200531,55.17830997705459,86.1448235809803,22.73052373995445,568.9297160586119,593.3173993609305,4635.29218250727,80.42885762711865,4395.409203326659,5506.65087890625,6.285881409494896,6.643496811389923,0.0,1.0410616187709685,48.64976340978164,31.350236590218355,0
adaptive_0.2,short,I have significant teeth overbite which makes it difficult for me to quickly and...,29,128,0.2,78.93865928053856,6.9882261753082275,7.067237351089716,18.111744892827655,55.212791805388406,55.02433233021751,54.22057583928108,54.89973500370979,55.23517616093159,132.59514421224594,4.331438983028755,564.8619661761634,570.6381000054646,4458.110156292692,80.94109608540926,4032.834894313488,5445.40478515625,6.416908589873727,6.613570064306259,0.0,0.5938647225858535,48.32839687156865,31.67160312843135,1
adaptive_0.2,medium,You are a professional developer that builds very robust SAAS. You are also an e...,201,128,0.2,160.93366965651512,6.924961015582085,7.085983894765377,18.06382880640716,55.35924917785451,54.52627099053127,54.29482460021973,54.83388379216194,55.1618218421936,71.59287855029106,9.742522905537857,609.1852002220173,621.1096327690593,4852.419006008276,88.15381205673759,4401.172854685192,5469.7578125,6.425483923493408,6.580110996961594,2.122390627861023,0.40699792886289754,47.87258038253296,32.12741961746704,0
adaptive_0.2,medium,"cs3492 Based on the syllabus outlined below, Write multiple choice questions and...",129,128,0.2,204.623244702816,6.917701456695795,7.1224057003855705,17.971455907527247,55.64379453426227,54.46914935440529,54.292965680360794,54.906124621629715,55.048735439777374,66.53653085231781,10.130107677152381,558.6925351430532,570.7421262216084,4458.922861106315,80.38248943661972,4065.0569732509643,5457.73291015625,6.443053061333228,6.654947608709335,3.4844402074813843,0.3287339384873779,47.78473469333386,32.21526530666614,0
